STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,WASTE,Waste category,WST_OPER,Waste management operations,UNIT,Unit of measure,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_TEE,Temperature exchange equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,33,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_TEE,Temperature exchange equipment,COL,Waste collected,TH_T,Thousand tonnes,2021,,13.7,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_SME,Screens and monitors,GEN,Waste generated,TH_T,Thousand tonnes,2021,,13,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_SME,Screens and monitors,COL,Waste collected,TH_T,Thousand tonnes,2021,,0.5,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_LMP,Lamps,COL,Waste collected,TH_T,Thousand tonnes,2021,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_LE,Large equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,37,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_LE,Large equipment,COL,Waste collected,TH_T,Thousand tonnes,2021,,58.9,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_SE,Small equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,44,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_SE,Small equipment,COL,Waste collected,TH_T,Thousand tonnes,2021,,14.3,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,12,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_SITTE,Small IT and telecommunication equipment,COL,Waste collected,TH_T,Thousand tonnes,2021,,2.9,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISR,Israel,EE_LMP,Lamps,GEN,Waste generated,TH_T,Thousand tonnes,2021,,2,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE6,Total waste,GEN,Waste generated,KG_HAB,Kilograms per capita,2021,,11.6,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_TEE,Temperature exchange equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2021,,2.766,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_SME,Screens and monitors,GEN,Waste generated,KG_HAB,Kilograms per capita,2021,,1.076,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_LMP,Lamps,GEN,Waste generated,KG_HAB,Kilograms per capita,2021,,0.163,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_LE,Large equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2021,,3.317,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_SE,Small equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2021,,3.477,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,KG_HAB,Kilograms per capita,2021,,0.799,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_TEE,Temperature exchange equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,403.4,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_SME,Screens and monitors,GEN,Waste generated,TH_T,Thousand tonnes,2021,,157,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_LMP,Lamps,GEN,Waste generated,TH_T,Thousand tonnes,2021,,23.8,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_LE,Large equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,483.8,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_SE,Small equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,507.1,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE_SITTE,Small IT and telecommunication equipment,GEN,Waste generated,TH_T,Thousand tonnes,2021,,116.6,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,RUS,Russia,EE6,Total waste,GEN,Waste generated,TH_T,Thousand tonnes,2021,,1691.8,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,AUT,Austria,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,19.18,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,AUT,Austria,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,9.059,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,AUT,Austria,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,159.993,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,AUT,Austria,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,75.562,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BEL,Belgium,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,26.64,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BEL,Belgium,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,9.538,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BEL,Belgium,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,287.621,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BEL,Belgium,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,102.977,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CZE,Czechia,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,17.333,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CZE,Czechia,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,5.548,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CZE,Czechia,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,181.844,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CZE,Czechia,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,58.206,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,26.445,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,15.291,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,145.963,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DNK,Denmark,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,84.399,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,27.126,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,9.971,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,144.822,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FIN,Finland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,53.235,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,24.286,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,6.101,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,1565.469,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,FRA,France,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,393.273,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,20.273,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,10.161,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,1660.39,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,DEU,Germany,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,832.236,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,19.386,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,5.952,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,215.32,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,GRC,Greece,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,66.106,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,12.653,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,4.663,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,126.814,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HUN,Hungary,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,46.733,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,18.518,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,3.221,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,5.898,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ISL,Iceland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,1.026,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,21.324,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,9.885,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,96.668,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,IRL,Ireland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,44.812,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,16.35,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,8.75,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,973.713,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ITA,Italy,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,521.113,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,26.65,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,9.677,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,13.266,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LUX,Luxembourg,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,4.817,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,3.606,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,6.561,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,59.61,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NLD,Netherlands,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,108.457,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,35.728,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,23.893,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,172.519,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,NOR,Norway,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,115.371,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,11.751,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,2.798,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,448.332,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,POL,Poland,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,106.753,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,15.996,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,4.229,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,169.05,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,PRT,Portugal,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,44.69,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,8.391,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,4.095,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,45.465,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVK,Slovak Republic,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,22.188,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,15.014,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,2.955,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,696.156,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ESP,Spain,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,137.016,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,23.521,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,16.53,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,218.707,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SWE,Sweden,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,153.706,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BGR,Bulgaria,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,7.529,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BGR,Bulgaria,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,4.49,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BGR,Bulgaria,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,56.05,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,BGR,Bulgaria,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,33.423,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HRV,Croatia,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,9.703,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,HRV,Croatia,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,41.774,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CYP,Cyprus,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,23.693,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CYP,Cyprus,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,2.843,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CYP,Cyprus,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,19.145,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,CYP,Cyprus,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,2.297,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,EST,Estonia,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,8.396,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,EST,Estonia,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,3.604,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,EST,Estonia,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,11.205,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,EST,Estonia,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,4.81,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LVA,Latvia,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,7.296,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LVA,Latvia,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,2.325,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LVA,Latvia,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,15.625,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LVA,Latvia,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,4.979,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LIE,Liechtenstein,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,1.738,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LIE,Liechtenstein,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,0.062,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LTU,Lithuania,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,7.416,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LTU,Lithuania,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,2.193,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LTU,Lithuania,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,23.586,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,LTU,Lithuania,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,6.975,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MLT,Malta,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,33.282,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MLT,Malta,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,2.89,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MLT,Malta,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,13.728,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,MLT,Malta,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,1.192,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ROU,Romania,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,6.079,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ROU,Romania,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,1.903,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ROU,Romania,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,123.821,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,ROU,Romania,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,38.76,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVN,Slovenia,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,13.609,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVN,Slovenia,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2009,,4.008,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVN,Slovenia,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,27.795,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,SVN,Slovenia,EE6,Total waste,COL,Waste collected,TH_T,Thousand tonnes,2009,,8.186,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,EU27_2020,European Union – 27 countries (from 01/02/2020),EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2009,,17.104,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,EU27_2020,European Union – 27 countries (from 01/02/2020),EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2009,,7541.931,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,AUT,Austria,EE6,Total waste,MKT,Products put on the market,KG_HAB,Kilograms per capita,2008,,20.629,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,AUT,Austria,EE6,Total waste,COL,Waste collected,KG_HAB,Kilograms per capita,2008,,8.983,,A,,,,,,,
DATAFLOW,OECD:DF_EWASTE(1.0),E-waste,I,AUT,Austria,EE6,Total waste,MKT,Products put on the market,TH_T,Thousand tonnes,2008,,171.667,,A,,,,,,,
